operation_id,mapping,source,source_detail,base_index,output_permutation,inversion_mask,effective_substitution_tables,control_bits,reconstructed_from_public_description,label_source,is_reconstructed,permutation_id
mc_weak_0251,4 4 7 4 5 6 5 4,monte_carlo_weak_operation,synthetic defective/non-bijective baseline,,,,1,0,False,controlled_dgp_weak,False,
mc_weak_0252,0 1 2 3 0 1 2 3,monte_carlo_weak_operation,synthetic defective/non-bijective baseline,,,,8,1,False,controlled_dgp_weak,False,
mc_weak_0253,0 0 1 1 2 2 3 3,monte_carlo_weak_operation,synthetic defective/non-bijective baseline,,,,8,2,False,controlled_dgp_weak,False,
mc_weak_0254,5 5 5 5 5 5 5 5,monte_carlo_weak_operation,synthetic defective/non-bijective baseline,,,,2,2,False,controlled_dgp_weak,False,
mc_weak_0255,5 7 3 1 2 3 0 1,monte_carlo_weak_operation,synthetic defective/non-bijective baseline,,,,4,1,False,controlled_dgp_weak,False,
mc_borderline_0000,3 1 2 4 5 0 7 6,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,4,False,controlled_dgp_borderline,False,
mc_borderline_0001,0 3 2 5 4 1 6 7,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,3,False,controlled_dgp_borderline,False,
mc_borderline_0002,0 3 6 5 7 2 1 4,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,3,False,controlled_dgp_borderline,False,
mc_borderline_0003,5 3 6 4 7 2 1 0,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,3,False,controlled_dgp_borderline,False,
mc_borderline_0004,0 1 6 4 3 7 2 5,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,4,False,controlled_dgp_borderline,False,
mc_borderline_0005,0 2 1 4 7 6 3 5,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,2,False,controlled_dgp_borderline,False,
mc_borderline_0006,3 1 2 5 4 7 0 6,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,2,False,controlled_dgp_borderline,False,
mc_borderline_0007,0 3 6 5 4 2 1 7,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,2,False,controlled_dgp_borderline,False,
mc_borderline_0008,0 5 2 3 4 6 7 1,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,2,False,controlled_dgp_borderline,False,
mc_borderline_0009,3 6 4 7 5 1 0 2,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,4,False,controlled_dgp_borderline,False,
mc_borderline_0010,0 1 4 3 6 7 2 5,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,3,False,controlled_dgp_borderline,False,
mc_borderline_0011,0 6 2 3 4 7 1 5,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,4,False,controlled_dgp_borderline,False,
mc_borderline_0012,7 1 2 3 4 5 0 6,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,2,False,controlled_dgp_borderline,False,
mc_borderline_0013,0 1 7 6 4 3 2 5,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,3,False,controlled_dgp_borderline,False,
mc_borderline_0014,0 3 2 1 4 7 6 5,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,2,False,controlled_dgp_borderline,False,
mc_borderline_0015,7 3 6 4 2 1 0 5,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,3,False,controlled_dgp_borderline,False,
mc_borderline_0016,0 1 2 3 4 7 6 5,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,2,False,controlled_dgp_borderline,False,
mc_borderline_0017,0 2 6 5 3 7 1 4,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,2,False,controlled_dgp_borderline,False,
mc_borderline_0018,2 1 6 5 4 3 0 7,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,3,False,controlled_dgp_borderline,False,
mc_borderline_0019,0 3 4 5 2 1 6 7,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,3,False,controlled_dgp_borderline,False,
mc_borderline_0020,0 2 6 7 4 5 1 3,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,4,False,controlled_dgp_borderline,False,
mc_borderline_0021,3 6 5 4 7 1 0 2,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,2,False,controlled_dgp_borderline,False,
mc_borderline_0022,0 1 7 4 6 2 3 5,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,4,False,controlled_dgp_borderline,False,
mc_borderline_0023,0 2 3 1 5 6 4 7,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,2,False,controlled_dgp_borderline,False,
mc_borderline_0024,1 2 3 5 4 7 6 0,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,4,False,controlled_dgp_borderline,False,
mc_borderline_0025,0 1 2 3 4 5 7 6,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,4,False,controlled_dgp_borderline,False,
mc_borderline_0026,0 1 2 6 5 3 4 7,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,4,False,controlled_dgp_borderline,False,
mc_borderline_0027,1 2 0 4 5 3 7 6,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,3,False,controlled_dgp_borderline,False,
mc_borderline_0028,0 3 1 4 7 6 5 2,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,2,False,controlled_dgp_borderline,False,
mc_borderline_0029,0 5 2 3 7 6 1 4,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,3,False,controlled_dgp_borderline,False,
mc_borderline_0030,5 1 2 4 3 7 0 6,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,2,False,controlled_dgp_borderline,False,
mc_borderline_0031,0 3 7 1 4 6 5 2,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,3,False,controlled_dgp_borderline,False,
mc_borderline_0032,0 4 2 3 5 6 1 7,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,2,False,controlled_dgp_borderline,False,
mc_borderline_0033,5 1 2 7 4 6 0 3,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,4,False,controlled_dgp_borderline,False,
mc_borderline_0034,0 3 4 1 6 5 2 7,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,3,False,controlled_dgp_borderline,False,
mc_borderline_0035,0 5 2 4 3 6 1 7,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,4,False,controlled_dgp_borderline,False,
mc_borderline_0036,3 1 6 4 5 0 2 7,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,2,False,controlled_dgp_borderline,False,
mc_borderline_0037,0 1 7 5 4 6 2 3,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,2,False,controlled_dgp_borderline,False,
mc_borderline_0038,0 2 1 4 7 6 3 5,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,2,False,controlled_dgp_borderline,False,
mc_borderline_0039,7 1 2 4 5 0 3 6,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,2,False,controlled_dgp_borderline,False,
mc_borderline_0040,0 1 3 4 6 7 2 5,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,3,False,controlled_dgp_borderline,False,
mc_borderline_0041,0 1 2 6 5 3 7 4,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,4,False,controlled_dgp_borderline,False,
mc_borderline_0042,0 1 2 3 4 5 7 6,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,2,False,controlled_dgp_borderline,False,
mc_borderline_0043,0 1 7 4 6 2 3 5,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,4,False,controlled_dgp_borderline,False,
mc_borderline_0044,0 3 2 5 6 7 1 4,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,2,False,controlled_dgp_borderline,False,
mc_borderline_0045,4 3 6 7 1 0 2 5,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,3,False,controlled_dgp_borderline,False,
mc_borderline_0046,0 1 3 4 7 5 2 6,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,4,False,controlled_dgp_borderline,False,
mc_borderline_0047,0 1 2 5 3 6 4 7,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,3,False,controlled_dgp_borderline,False,
mc_borderline_0048,0 1 2 5 4 7 3 6,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,4,False,controlled_dgp_borderline,False,
mc_borderline_0049,0 1 3 7 4 2 5 6,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,2,False,controlled_dgp_borderline,False,
mc_borderline_0050,0 5 2 3 1 6 4 7,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,4,False,controlled_dgp_borderline,False,
mc_borderline_0051,4 1 2 3 5 7 0 6,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,3,False,controlled_dgp_borderline,False,
mc_borderline_0052,0 1 3 4 7 6 2 5,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,2,False,controlled_dgp_borderline,False,
mc_borderline_0053,0 6 2 3 4 7 1 5,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,2,False,controlled_dgp_borderline,False,
mc_borderline_0054,4 1 2 5 6 0 3 7,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,2,False,controlled_dgp_borderline,False,
mc_borderline_0055,0 1 4 3 6 7 2 5,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,2,False,controlled_dgp_borderline,False,
mc_borderline_0056,0 2 3 5 6 1 4 7,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,3,False,controlled_dgp_borderline,False,
mc_borderline_0057,6 1 2 4 7 0 3 5,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,3,False,controlled_dgp_borderline,False,
mc_borderline_0058,0 1 3 5 2 7 6 4,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,4,False,controlled_dgp_borderline,False,
mc_borderline_0059,0 2 3 5 6 7 1 4,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,3,False,controlled_dgp_borderline,False,
mc_borderline_0060,7 1 6 4 5 3 0 2,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,2,False,controlled_dgp_borderline,False,
mc_borderline_0061,0 3 7 5 4 2 1 6,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,3,False,controlled_dgp_borderline,False,
mc_borderline_0062,0 7 2 6 5 3 1 4,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,3,False,controlled_dgp_borderline,False,
mc_borderline_0063,7 1 2 3 4 0 5 6,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,2,False,controlled_dgp_borderline,False,
mc_borderline_0064,0 1 7 4 2 3 5 6,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,2,False,controlled_dgp_borderline,False,
mc_borderline_0065,0 3 6 7 4 5 2 1,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,4,False,controlled_dgp_borderline,False,
mc_borderline_0066,2 1 5 4 3 7 0 6,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,3,False,controlled_dgp_borderline,False,
mc_borderline_0067,0 1 2 3 5 7 6 4,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,3,False,controlled_dgp_borderline,False,
mc_borderline_0068,0 2 3 4 7 1 5 6,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,3,False,controlled_dgp_borderline,False,
mc_borderline_0069,4 3 6 2 7 1 0 5,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,4,False,controlled_dgp_borderline,False,
mc_borderline_0070,0 3 1 5 4 2 6 7,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,2,False,controlled_dgp_borderline,False,
mc_borderline_0071,0 5 6 2 7 1 3 4,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,4,False,controlled_dgp_borderline,False,
mc_borderline_0072,4 1 2 5 7 0 3 6,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,4,False,controlled_dgp_borderline,False,
mc_borderline_0073,0 1 5 3 7 6 2 4,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,3,False,controlled_dgp_borderline,False,
mc_borderline_0074,0 7 2 3 4 5 1 6,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,2,False,controlled_dgp_borderline,False,
mc_borderline_0075,7 1 2 3 4 5 0 6,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,3,False,controlled_dgp_borderline,False,
mc_borderline_0076,0 1 2 3 4 5 7 6,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,3,False,controlled_dgp_borderline,False,
mc_borderline_0077,0 4 2 3 7 1 5 6,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,4,False,controlled_dgp_borderline,False,
mc_borderline_0078,4 1 6 2 5 3 0 7,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,2,False,controlled_dgp_borderline,False,
mc_borderline_0079,0 3 1 4 5 6 2 7,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,4,False,controlled_dgp_borderline,False,
mc_borderline_0080,0 6 5 3 7 2 4 1,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,3,False,controlled_dgp_borderline,False,
mc_borderline_0081,7 1 2 0 4 5 6 3,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,2,False,controlled_dgp_borderline,False,
mc_borderline_0082,0 3 5 4 2 1 6 7,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,3,False,controlled_dgp_borderline,False,
mc_borderline_0083,0 2 6 1 5 3 7 4,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,2,False,controlled_dgp_borderline,False,
mc_borderline_0084,7 1 2 4 5 0 3 6,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,4,False,controlled_dgp_borderline,False,
mc_borderline_0085,0 1 5 6 4 3 7 2,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,2,False,controlled_dgp_borderline,False,
mc_borderline_0086,0 4 2 3 5 7 1 6,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,2,False,controlled_dgp_borderline,False,
mc_borderline_0087,4 1 2 3 5 6 0 7,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,4,False,controlled_dgp_borderline,False,
mc_borderline_0088,0 3 2 5 4 6 1 7,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,2,False,controlled_dgp_borderline,False,
mc_borderline_0089,0 6 2 3 5 1 4 7,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,3,False,controlled_dgp_borderline,False,
mc_borderline_0090,4 3 2 6 7 5 0 1,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,3,False,controlled_dgp_borderline,False,
mc_borderline_0091,0 1 4 3 7 6 2 5,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,3,False,controlled_dgp_borderline,False,
mc_borderline_0092,0 7 2 3 4 1 5 6,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,2,False,controlled_dgp_borderline,False,
mc_borderline_0093,2 1 5 4 3 7 0 6,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,4,False,controlled_dgp_borderline,False,
mc_borderline_0094,0 1 2 6 4 3 7 5,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,4,False,controlled_dgp_borderline,False,
mc_borderline_0095,0 6 2 5 3 1 4 7,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,4,False,controlled_dgp_borderline,False,
mc_borderline_0096,2 1 4 6 7 0 3 5,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,3,False,controlled_dgp_borderline,False,
mc_borderline_0097,0 1 5 3 6 7 2 4,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,2,False,controlled_dgp_borderline,False,
mc_borderline_0098,0 4 2 5 6 3 1 7,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,4,False,controlled_dgp_borderline,False,
mc_borderline_0099,0 3 2 4 7 5 1 6,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,2,False,controlled_dgp_borderline,False,
mc_borderline_0100,0 1 4 3 6 7 2 5,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,3,False,controlled_dgp_borderline,False,
mc_borderline_0101,0 6 2 5 7 3 4 1,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,4,False,controlled_dgp_borderline,False,
mc_borderline_0102,7 1 2 4 5 3 0 6,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,2,False,controlled_dgp_borderline,False,
mc_borderline_0103,0 1 3 5 4 7 6 2,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,4,False,controlled_dgp_borderline,False,
mc_borderline_0104,0 5 2 6 4 3 1 7,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,2,False,controlled_dgp_borderline,False,
mc_borderline_0105,2 3 7 4 5 0 1 6,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,4,False,controlled_dgp_borderline,False,
mc_borderline_0106,0 1 3 4 6 7 2 5,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,2,False,controlled_dgp_borderline,False,
mc_borderline_0107,0 7 2 3 6 5 1 4,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,2,False,controlled_dgp_borderline,False,
mc_borderline_0108,7 1 2 4 3 0 5 6,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,2,False,controlled_dgp_borderline,False,
mc_borderline_0109,0 3 4 1 5 6 2 7,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,4,False,controlled_dgp_borderline,False,
mc_borderline_0110,0 5 2 7 3 6 1 4,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,4,False,controlled_dgp_borderline,False,
mc_borderline_0111,2 3 0 4 7 5 1 6,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,3,False,controlled_dgp_borderline,False,
mc_borderline_0112,0 1 4 3 5 7 6 2,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,2,False,controlled_dgp_borderline,False,
mc_borderline_0113,0 2 3 4 7 6 1 5,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,3,False,controlled_dgp_borderline,False,
mc_borderline_0114,4 3 6 1 7 0 2 5,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,4,False,controlled_dgp_borderline,False,
mc_borderline_0115,0 1 5 4 6 7 2 3,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,4,False,controlled_dgp_borderline,False,
mc_borderline_0116,0 7 6 5 2 3 1 4,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,3,False,controlled_dgp_borderline,False,
mc_borderline_0117,7 3 2 0 4 1 5 6,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,3,False,controlled_dgp_borderline,False,
mc_borderline_0118,0 3 2 1 4 6 5 7,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,2,False,controlled_dgp_borderline,False,
mc_borderline_0119,0 6 7 3 5 2 1 4,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,2,False,controlled_dgp_borderline,False,
mc_borderline_0120,3 1 2 5 4 7 0 6,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,3,False,controlled_dgp_borderline,False,
mc_borderline_0121,0 1 6 7 4 3 2 5,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,2,False,controlled_dgp_borderline,False,
mc_borderline_0122,0 7 2 5 3 6 1 4,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,2,False,controlled_dgp_borderline,False,
mc_borderline_0123,0 1 6 4 5 2 3 7,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,8,3,False,controlled_dgp_borderline,False,
mc_borderline_0124,0 1 6 7 4 2 3 5,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,2,False,controlled_dgp_borderline,False,
mc_borderline_0125,0 5 2 1 3 7 6 4,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,2,False,controlled_dgp_borderline,False,
mc_borderline_0126,7 1 2 4 6 0 3 5,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,192,3,False,controlled_dgp_borderline,False,
mc_borderline_0127,0 1 5 3 7 6 2 4,monte_carlo_borderline_operation,synthetic near-boundary operation,,,,384,3,False,controlled_dgp_borderline,False,
