operation_id,source,quality_label,is_real_corpus,is_base,is_bijective,is_involution,strict_avalanche,avalanche_error,balance_error,differential_uniformity,max_anf_degree,mean_anf_degree,cycle_count,max_cycle_length,mean_cycle_length,complexity_score,effective_substitution_tables,control_bits,truth_0,truth_1,truth_2,truth_3,truth_4,truth_5,truth_6,truth_7,avalanche_0,avalanche_1,avalanche_2,avalanche_3,avalanche_4,avalanche_5,avalanche_6,avalanche_7,avalanche_8,hamming_dist_0,hamming_dist_1,hamming_dist_2,hamming_dist_3,balance_0,balance_1,balance_2,anf_degree_0,anf_degree_1,anf_degree_2,generating_element_prediction,rank_score
real_b04_p03_m111,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,4,4.0,12.584962500721156,384,3,1.0,0.2857142857142857,0.42857142857142855,0.8571428571428571,0.7142857142857143,0.0,0.14285714285714285,0.5714285714285714,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,1.9463223587972752e-07
real_b06_p02_m101,real_cet_reconstructed,acceptable,True,False,True,False,False,0.16666666666666666,0.0,1.0,2,1.6666666666666667,3,4,2.6666666666666665,13.584962500721156,384,3,0.7142857142857143,1.0,0.5714285714285714,0.0,0.14285714285714285,0.42857142857142855,0.8571428571428571,0.2857142857142857,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666,0.5,0.5,0.5,2,2,1,acceptable,1.9489373885330343e-07
real_b02_p02_m101,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,4,4.0,12.584962500721156,384,3,0.7142857142857143,1.0,0.5714285714285714,0.8571428571428571,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,1.9510922486575343e-07
real_b03_p06_m010,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,4,4.0,12.584962500721156,384,3,0.2857142857142857,0.8571428571428571,0.14285714285714285,0.7142857142857143,0.42857142857142855,1.0,0.0,0.5714285714285714,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,1.9584786345213314e-07
real_b08_p02_m000,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,4,3,2.0,7.0,8,3,0.0,0.42857142857142855,0.7142857142857143,0.8571428571428571,0.5714285714285714,1.0,0.14285714285714285,0.2857142857142857,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.5,1,1,1,weak,1.960137950391697e-07
real_b02_p02_m100,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,4,4.0,12.584962500721156,384,3,0.5714285714285714,0.8571428571428571,0.7142857142857143,1.0,0.2857142857142857,0.0,0.42857142857142855,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,1.9633630873006238e-07
real_b05_p06_m100,real_cet_reconstructed,acceptable,True,False,True,False,False,0.16666666666666666,0.0,1.0,2,1.6666666666666667,1,8,8.0,13.584962500721156,384,3,0.5714285714285714,0.0,0.8571428571428571,0.2857142857142857,0.7142857142857143,1.0,0.14285714285714285,0.42857142857142855,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666,0.5,0.5,0.5,2,2,1,acceptable,1.9781581141217103e-07
real_b07_p04_m101,real_cet_reconstructed,acceptable,True,False,True,False,False,0.16666666666666666,0.0,1.0,2,1.6666666666666667,3,4,2.6666666666666665,13.584962500721156,384,3,0.7142857142857143,1.0,0.14285714285714285,0.8571428571428571,0.5714285714285714,0.42857142857142855,0.0,0.2857142857142857,0.5,0.0,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.8333333333333334,0.0,0.16666666666666666,0.5,0.5,0.5,2,1,2,acceptable,1.9789176153354557e-07
real_b01_p06_m010,real_cet_reconstructed,weak,True,False,True,True,False,0.5,0.0,1.0,1,1.0,4,2,2.0,12.584962500721156,384,3,0.2857142857142857,0.8571428571428571,0.0,0.5714285714285714,0.42857142857142855,1.0,0.14285714285714285,0.7142857142857143,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,1,1,1,weak,1.9882246910777116e-07
real_b06_p06_m111,real_cet_reconstructed,acceptable,True,False,True,False,False,0.16666666666666666,0.0,1.0,2,1.6666666666666667,3,4,2.6666666666666665,13.584962500721156,384,3,1.0,0.42857142857142855,0.7142857142857143,0.5714285714285714,0.8571428571428571,0.2857142857142857,0.14285714285714285,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.0,0.8333333333333334,0.0,0.16666666666666666,0.5,0.5,0.5,2,1,2,acceptable,1.991468926142537e-07
real_b04_p04_m001,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,7,4.0,12.584962500721156,384,3,0.14285714285714285,1.0,0.7142857142857143,0.42857142857142855,0.0,0.8571428571428571,0.5714285714285714,0.2857142857142857,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,1.9947444495872321e-07
real_b06_p03_m110,real_cet_reconstructed,acceptable,True,False,True,False,False,0.16666666666666666,0.0,1.0,2,1.6666666666666667,5,3,1.6,13.584962500721156,384,3,0.8571428571428571,1.0,0.2857142857142857,0.0,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.14285714285714285,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.8333333333333334,0.0,0.16666666666666666,0.5,0.5,0.5,1,2,2,acceptable,1.9977460551033364e-07
real_b03_p03_m110,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,4,3,2.0,12.584962500721156,384,3,0.8571428571428571,1.0,0.0,0.14285714285714285,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.42857142857142855,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.0159322813369272e-07
real_b03_p04_m000,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,7,4.0,7.0,8,3,0.0,0.2857142857142857,0.7142857142857143,1.0,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.0168060445402468e-07
real_b03_p02_m100,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,4,4,2.0,12.584962500721156,384,3,0.5714285714285714,0.8571428571428571,0.14285714285714285,0.42857142857142855,0.0,0.2857142857142857,0.7142857142857143,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.0208923170063402e-07
real_b03_p01_m011,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,4,4.0,12.584962500721156,384,3,0.42857142857142855,0.2857142857142857,0.7142857142857143,0.5714285714285714,1.0,0.8571428571428571,0.14285714285714285,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.0344113048934734e-07
real_b03_p02_m001,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,4,4.0,12.584962500721156,384,3,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.7142857142857143,1.0,0.0,0.2857142857142857,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.04471233166768e-07
real_b02_p06_m101,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,4,3,2.0,12.584962500721156,384,3,0.7142857142857143,0.14285714285714285,1.0,0.42857142857142855,0.0,0.5714285714285714,0.2857142857142857,0.8571428571428571,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.0457593926936215e-07
real_b04_p03_m000,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,4,4,2.0,7.0,8,3,0.0,0.7142857142857143,0.5714285714285714,0.14285714285714285,0.2857142857142857,1.0,0.8571428571428571,0.42857142857142855,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.0596791265837434e-07
real_b02_p03_m111,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,4,4,2.0,12.584962500721156,384,3,1.0,0.8571428571428571,0.42857142857142855,0.2857142857142857,0.5714285714285714,0.7142857142857143,0.0,0.14285714285714285,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.0630225132702597e-07
real_b02_p05_m010,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,7,4.0,12.584962500721156,384,3,0.2857142857142857,0.8571428571428571,0.42857142857142855,1.0,0.5714285714285714,0.0,0.7142857142857143,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.069387179673271e-07
real_b08_p06_m111,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,7,4.0,12.584962500721156,384,3,1.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.8571428571428571,0.0,0.7142857142857143,0.42857142857142855,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.5,1,1,1,weak,2.078435246583551e-07
real_b02_p04_m011,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,7,4.0,12.584962500721156,384,3,0.42857142857142855,0.14285714285714285,1.0,0.7142857142857143,0.0,0.2857142857142857,0.5714285714285714,0.8571428571428571,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.0840174109123993e-07
real_b01_p02_m011,real_cet_reconstructed,weak,True,False,True,True,False,0.5,0.0,1.0,1,1.0,6,2,1.3333333333333333,12.584962500721156,384,3,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.0,1.0,0.7142857142857143,0.8571428571428571,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,1,1,1,weak,2.095612624558863e-07
real_b07_p03_m001,real_cet_reconstructed,acceptable,True,False,True,False,False,0.16666666666666666,0.0,1.0,2,1.6666666666666667,3,4,2.6666666666666665,13.584962500721156,384,3,0.14285714285714285,0.0,0.7142857142857143,0.2857142857142857,0.42857142857142855,0.5714285714285714,1.0,0.8571428571428571,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,1.0,0.0,0.8333333333333334,0.0,0.16666666666666666,0.5,0.5,0.5,2,2,1,acceptable,2.1040429165026416e-07
real_b01_p02_m111,real_cet_reconstructed,weak,True,False,True,True,False,0.5,0.0,1.0,1,1.0,4,2,2.0,12.584962500721156,384,3,1.0,0.7142857142857143,0.8571428571428571,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,1,1,1,weak,2.1044982787864574e-07
real_b04_p05_m001,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,7,4.0,12.584962500721156,384,3,0.14285714285714285,0.5714285714285714,0.0,0.7142857142857143,0.42857142857142855,0.8571428571428571,0.2857142857142857,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.112054442509564e-07
real_b04_p03_m001,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,4,4.0,12.584962500721156,384,3,0.14285714285714285,0.5714285714285714,0.7142857142857143,0.0,0.42857142857142855,0.8571428571428571,1.0,0.2857142857142857,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.121724515932335e-07
real_b03_p01_m111,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,4,4.0,12.584962500721156,384,3,1.0,0.8571428571428571,0.14285714285714285,0.0,0.42857142857142855,0.2857142857142857,0.7142857142857143,0.5714285714285714,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.1317849776513236e-07
real_b05_p02_m011,real_cet_reconstructed,acceptable,True,False,True,True,False,0.16666666666666666,0.0,1.0,2,1.6666666666666667,5,2,1.6,13.584962500721156,384,3,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.0,1.0,0.8571428571428571,0.7142857142857143,0.5714285714285714,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.8333333333333334,0.0,0.16666666666666666,0.5,0.5,0.5,1,2,2,acceptable,2.1387135751580224e-07
real_b05_p03_m110,real_cet_reconstructed,acceptable,True,False,True,False,False,0.16666666666666666,0.0,1.0,2,1.6666666666666667,5,3,1.6,13.584962500721156,384,3,0.8571428571428571,1.0,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.0,0.7142857142857143,0.14285714285714285,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.8333333333333334,0.0,0.16666666666666666,0.5,0.5,0.5,2,1,2,acceptable,2.140008190379272e-07
real_b08_p01_m111,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,4,4.0,12.584962500721156,384,3,1.0,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.0,0.7142857142857143,0.8571428571428571,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.5,1,1,1,weak,2.150474629772476e-07
real_b04_p06_m100,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,4,4.0,12.584962500721156,384,3,0.5714285714285714,0.2857142857142857,0.8571428571428571,0.0,0.7142857142857143,0.42857142857142855,1.0,0.14285714285714285,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.163776794162625e-07
real_b03_p05_m011,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,7,4.0,12.584962500721156,384,3,0.42857142857142855,1.0,0.0,0.5714285714285714,0.14285714285714285,0.7142857142857143,0.2857142857142857,0.8571428571428571,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.168813951758769e-07
real_b08_p01_m100,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,4,4,2.0,12.584962500721156,384,3,0.5714285714285714,1.0,0.2857142857142857,0.14285714285714285,0.0,0.42857142857142855,0.8571428571428571,0.7142857142857143,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.5,1,1,1,weak,2.1770341781844646e-07
real_b06_p05_m010,real_cet_reconstructed,acceptable,True,False,True,False,False,0.16666666666666666,0.0,1.0,2,1.6666666666666667,1,8,8.0,13.584962500721156,384,3,0.2857142857142857,0.8571428571428571,0.42857142857142855,0.14285714285714285,0.0,0.5714285714285714,1.0,0.7142857142857143,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666,0.5,0.5,0.5,2,2,1,acceptable,2.1804377887888984e-07
real_b02_p04_m010,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,7,4.0,12.584962500721156,384,3,0.2857142857142857,0.0,0.8571428571428571,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.7142857142857143,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.1849530847485769e-07
real_b06_p01_m000,real_cet_reconstructed,acceptable,True,True,True,True,False,0.16666666666666666,0.0,1.0,2,1.6666666666666667,7,2,1.1428571428571428,8.0,8,3,0.0,0.14285714285714285,0.2857142857142857,0.8571428571428571,0.5714285714285714,0.7142857142857143,0.42857142857142855,1.0,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.0,0.8333333333333334,0.0,0.16666666666666666,0.5,0.5,0.5,2,1,2,acceptable,2.18802786179605e-07
real_b04_p05_m100,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,7,4.0,12.584962500721156,384,3,0.5714285714285714,0.14285714285714285,0.7142857142857143,0.0,0.8571428571428571,0.42857142857142855,1.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.1933916521935736e-07
real_b04_p06_m110,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,4,4.0,12.584962500721156,384,3,0.8571428571428571,0.0,0.5714285714285714,0.2857142857142857,1.0,0.14285714285714285,0.7142857142857143,0.42857142857142855,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.1937754629357536e-07
real_b02_p05_m011,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,7,4.0,12.584962500721156,384,3,0.42857142857142855,1.0,0.2857142857142857,0.8571428571428571,0.7142857142857143,0.14285714285714285,0.5714285714285714,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.199856972921388e-07
real_b04_p05_m000,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,7,4.0,7.0,8,3,0.0,0.7142857142857143,0.14285714285714285,0.5714285714285714,0.2857142857142857,1.0,0.42857142857142855,0.8571428571428571,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.2116613834818158e-07
real_b08_p01_m110,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,4,4,2.0,12.584962500721156,384,3,0.8571428571428571,0.7142857142857143,0.0,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.5714285714285714,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.5,1,1,1,weak,2.2145756910841322e-07
real_b08_p06_m101,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,7,4.0,12.584962500721156,384,3,0.7142857142857143,0.42857142857142855,0.8571428571428571,0.0,0.5714285714285714,0.2857142857142857,1.0,0.14285714285714285,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.5,1,1,1,weak,2.231790335767577e-07
real_b02_p03_m110,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,4,4,2.0,12.584962500721156,384,3,0.8571428571428571,1.0,0.2857142857142857,0.42857142857142855,0.7142857142857143,0.5714285714285714,0.14285714285714285,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.2332389381412048e-07
real_b04_p05_m110,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,7,4.0,12.584962500721156,384,3,0.8571428571428571,0.42857142857142855,1.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.7142857142857143,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.238637310768463e-07
real_b05_p01_m011,real_cet_reconstructed,acceptable,True,False,True,True,False,0.16666666666666666,0.0,1.0,2,1.6666666666666667,5,2,1.6,13.584962500721156,384,3,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,1.0,0.7142857142857143,0.8571428571428571,0.5714285714285714,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.8333333333333334,0.0,0.16666666666666666,0.5,0.5,0.5,1,2,2,acceptable,2.240300705036905e-07
real_b04_p01_m001,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,4,4.0,12.584962500721156,384,3,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.0,0.7142857142857143,0.8571428571428571,1.0,0.5714285714285714,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.2621994207096603e-07
real_b06_p03_m001,real_cet_reconstructed,acceptable,True,False,True,False,False,0.16666666666666666,0.0,1.0,2,1.6666666666666667,3,4,2.6666666666666665,13.584962500721156,384,3,0.14285714285714285,0.0,0.7142857142857143,1.0,0.42857142857142855,0.2857142857142857,0.5714285714285714,0.8571428571428571,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.8333333333333334,0.0,0.16666666666666666,0.5,0.5,0.5,1,2,2,acceptable,2.272525320281846e-07
real_b01_p06_m111,real_cet_reconstructed,weak,True,False,True,True,False,0.5,0.0,1.0,1,1.0,4,2,2.0,12.584962500721156,384,3,1.0,0.42857142857142855,0.7142857142857143,0.14285714285714285,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,1,1,1,weak,2.284241339411994e-07
real_b03_p04_m011,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,7,4.0,12.584962500721156,384,3,0.42857142857142855,0.14285714285714285,0.8571428571428571,0.5714285714285714,0.2857142857142857,0.0,1.0,0.7142857142857143,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.2893068791566544e-07
real_b03_p01_m000,real_cet_reconstructed,weak,True,True,True,True,False,0.5,0.0,1.0,1,1.0,6,2,1.3333333333333333,7.0,8,3,0.0,0.14285714285714285,0.8571428571428571,1.0,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.42857142857142855,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.2954189543067093e-07
real_b05_p04_m000,real_cet_reconstructed,acceptable,True,False,True,False,False,0.16666666666666666,0.0,1.0,2,1.6666666666666667,5,3,1.6,8.0,8,3,0.0,0.2857142857142857,0.5714285714285714,0.8571428571428571,0.14285714285714285,0.7142857142857143,0.42857142857142855,1.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666,0.5,0.5,0.5,2,2,1,acceptable,2.2979472059567284e-07
real_b04_p03_m101,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,4,4.0,12.584962500721156,384,3,0.7142857142857143,0.0,0.14285714285714285,0.5714285714285714,1.0,0.2857142857142857,0.42857142857142855,0.8571428571428571,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.315872294327443e-07
real_b04_p03_m110,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,4,4,2.0,12.584962500721156,384,3,0.8571428571428571,0.42857142857142855,0.2857142857142857,1.0,0.5714285714285714,0.14285714285714285,0.0,0.7142857142857143,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.5,1,1,1,weak,2.3196025446168512e-07
real_b08_p06_m100,real_cet_reconstructed,weak,True,False,True,False,False,0.5,0.0,1.0,1,1.0,2,7,4.0,12.584962500721156,384,3,0.5714285714285714,0.2857142857142857,1.0,0.14285714285714285,0.7142857142857143,0.42857142857142855,0.8571428571428571,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.5,1,1,1,weak,2.329912097704017e-07
real_b06_p01_m101,real_cet_reconstructed,acceptable,True,False,True,True,False,0.16666666666666666,0.0,1.0,2,1.6666666666666667,5,2,1.6,13.584962500721156,384,3,0.7142857142857143,0.5714285714285714,1.0,0.42857142857142855,0.14285714285714285,0.0,0.8571428571428571,0.2857142857142857,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.0,0.8333333333333334,0.0,0.16666666666666666,0.5,0.5,0.5,2,1,2,acceptable,2.3302338422912892e-07
real_b07_p06_m000,real_cet_reconstructed,acceptable,True,False,True,False,False,0.16666666666666666,0.0,1.0,2,1.6666666666666667,5,3,1.6,8.0,8,3,0.0,0.5714285714285714,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.8571428571428571,0.42857142857142855,1.0,0.0,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.8333333333333334,0.0,0.16666666666666666,0.5,0.5,0.5,1,2,2,acceptable,2.3358447856189542e-07
